files,329,331
vang,1,49
lượt,3,16
rướn,0,18
bịt_mắt,0,12
hối_tiếc,11,0
tài_chính,13,0
nuôi,13,0
hormone,25,0
tột_độ,0,20
bí_ẩn,11,3
thằng,14,542
làn,4,24
làm,834,1025
con_thu,0,79
thay_thế,7,5
điều_kiện,35,5
lạc_quan,11,0
điển_hình,10,0
khỏi,75,184
ông_bà,24,7
vội_vã,9,22
khỏe,4,13
hoà,1,11
mỏi,2,17
nằm,38,444
băng,2,13
lớn_tuổi,29,3
liêm,0,92
cảnh,17,47
như_là,16,26
may_mắn,23,2
van_xin,2,11
tâm_lý,127,2
lướt,3,9
hoa,42,61
khuôn_mặt,10,49
áo_lót,7,15
quá_trình,58,1
ngực,42,183
ngựa,4,33
niêm_mạc,10,0
sàng,0,19
dành,203,10
nảy_nở,1,9
ý_chí,19,0
nhỏ_con,8,2
rõ,95,57
tuýp,10,3
đèn_đỏ,20,0
rú,0,37
sức,29,61
rà,0,50
râ,11,0
khác_biệt,44,3
thanh_niên,2,12
đối_diện,18,5
phản_ứng,20,18
dương_vật,99,266
hét,0,18
phạch,0,56
động_tác,6,29
vỡ,14,15
vợ,195,307
vụ,8,7
đồng_hành,13,0
kiên_nhẫn,15,2
chừng,4,56
đung_đưa,0,15
kích_thích,63,87
vị,7,20
xin,95,34
vỏ,10,1
hoàn_thành,10,2
vỗ,0,15
tức,11,27
phủ,6,19
phụ,34,8
ổn,8,2
vẻ,42,33
vẽ,4,11
treo,2,8
một_tí,5,11
cụ,3,12
cọ,0,58
cuộc_sống,251,5
cớ,12,1
cở,0,12
cố,30,92
cổ,24,88
trở_về,20,12
háo_hức,6,12
danh_sách,12,1
quần_jean,6,10
phối_hợp,5,6
rĩ,0,35
mệt_mỏi,27,15
mãi_mãi,15,2
cậu,82,78
nén,4,8
tiến,35,52
tiết,40,13
tiếp,33,79
nét,18,10
xứng_đáng,11,0
ân_ái,13,20
chồng,135,158
thành_công,28,5
đục,3,23
melissa,0,10
bất_thường,19,1
tay_cầm,1,19
nghề_nghiệp,10,2
tình_cảnh,10,1
lâu,77,155
lây,12,3
mãn_nguyện,2,13
lâm,6,66
liên_quan,55,3
quan_trọng,162,12
nát,0,13
hoang,4,7
xuất,13,61
tin_tưởng,54,3
đam_mê,14,10
vô_thức,0,12
cố_gắng,127,46
dây_thần_kinh,9,6
tháng,151,20
mọi,315,55
mọc,11,10
cục,6,40
nói_chuyện,89,14
sinh_hoạt,16,1
tung,10,39
lợi,7,223
trôi,8,22
hai,608,1651
ham,9,23
hay,705,122
nghỉ_ngơi,10,4
ưỡn,0,82
bệnh_lý,17,0
thì_sao,10,10
ra_lệnh,1,9
trả,67,16
hẹn,44,6
khít,2,37
trọ,9,2
trễ,10,2
trở,4,6
xinh_đẹp,11,29
từ_từ,7,157
trừ,11,5
thâm_nhập,6,4
cuốn_hút,13,1
khó,161,29
khô,34,24
sáng_tạo,18,0
khí,0,156
khá,86,47
luộm_thuộm,9,1
tiến_sĩ,23,0
hụt_hẫng,12,0
cung_cấp,16,0
chơi,100,142
biện_pháp,77,0
đắm_đuối,2,11
teo,1,10
khách_sạn,6,6
khả_năng,118,4
khu,8,2
tiê,38,0
kho,11,0
kha,11,0
đảo,1,12
khe,1,168
đéo,0,11
coi_chừng,5,8
giai_đoạn,50,7
phẩm_chất,15,0
vượt_rào,22,0
ẩm_ướt,4,14
tội,12,17
um,0,52
đánh,38,66
đáng,112,17
tổn_thương,42,0
dễ_dàng,64,36
hai_mươi,3,8
lòng,131,47
nệm,3,31
kiềm_chế,18,3
nguyên,10,37
sư,19,3
sơ,9,3
bự,1,13
bể,2,10
bỏ,85,102
bị,539,341
bố,21,51
bồ,12,17
bờ,5,44
lấp,7,5
lấy,154,728
ba,116,126
nhét,2,50
giao_tiếp,31,0
trứng,89,11
nước,62,390
cắm,0,37
cắn,5,92
hoan_lạc,0,14
liên_hồi,0,30
cà_phê,9,4
dễ_thương,14,10
chọn_lựa,21,1
liên_tục,30,114
đánh_giá,44,0
cứ_thế,8,57
xuyên,4,16
vượt,93,3
thừa_nhận,21,0
người_làm,6,7
quì,0,20
quán,17,1
tháo,6,20
tuyệt_vời,34,40
stress,15,0
sa,8,3
se,12,1
mịn,0,32
ướt_đẫm,0,15
cánh,32,18
cứng_ngắc,0,54
tồn_tại,27,0
nằm_xuống,0,76
lửa,11,21
bao_cao_su,90,16
phản_đối,55,8
thụ_tinh,18,1
cảm_xúc,109,9
một_mặt,9,1
món,43,13
tự_hào,13,4
mà_lại,11,15
yên,9,35
yêu,934,127
ong,0,11
cuồng_loạn,0,12
uốn_éo,0,13
xưng_hô,6,5
chị_em,55,86
sửa,9,6
rời,30,52
tập,27,8
kích,0,12
tận,16,45
sai,36,8
vật_chất,17,0
hẹn_hò,81,0
nhổm,0,14
người_tình,15,40
số,69,19
chú_tâm,9,1
thứ_hai,21,15
phim,40,37
sở_hữu,19,2
tụi,15,25
đạp,2,13
chụp,1,37
chục,11,12
đạo,22,3
tụt,3,22
yên_tâm,18,12
rào_cản,10,1
tự_nhiên,55,36
gian,7,10
kế_hoạch,21,10
chung_sống,14,0
ốm,7,3
giày,13,1
giấu,20,3
giàu,13,10
giấy,13,10
hài_lòng,29,7
bền_vững,20,0
lên_tiếng,5,6
thăng_hoa,13,1
chúng_em,52,6
chức_năng,22,0
bắt_đầu,90,187
ý_kiến,40,4
sấp,0,43
đầy_đặn,1,15
mang,159,49
băn_khoăn,30,2
lần,366,473
lầm,27,2
lầu,0,11
thứ_tư,7,3
chân_tình,12,0
cạo,1,39
yêu_thích,28,3
ngưỡng_mộ,8,2
níu,6,4
hết_sức,27,26
tài_tình,0,12
học,137,32
trạng_thái,23,11
trái_tim,93,10
cư_xử,15,0
đứa,152,99
đức,10,0
đứt,13,5
dùm,1,10
duy_trì,46,0
chiều_chuộng,14,2
nói_nhỏ,0,14
bă,10,0
phiên,1,16
ngon,9,50
vội,6,85
kể_cả,14,12
thư_giãn,10,2
đáp_ứng,18,6
tiêu_cực,26,0
đúc_kết,11,0
hứng_thú,8,11
nhóp_nhép,0,13
tờ,8,13
mỉm,7,64
tớ,77,0
nách,2,14
tổ,5,5
tỏ,42,12
tệ,11,4
nhanh,41,119
kẻng,10,0
tỷ,3,15
tự,172,34
tứ,8,6
tủ,5,5
đẩy_mạnh,1,11
khiêu,0,11
vũ_bão,0,11
người_xưa,17,0
xuân,8,69
nứng,0,172
tả,2,24
trang_bị,9,1
thôi_thì,1,26
oằn,0,18
di_chuyển,8,11
đòi,29,18
heo,1,11
kinh_tế,30,0
sữa,27,33
khám,30,7
khác,420,105
quan_sát,22,14
nhỏ_tuổi,3,8
màu_sắc,21,0
chảy,15,168
xịt,2,23
tắt,6,13
tắm,11,92
mời_mọc,0,11
tv,4,15
tu,6,13
to,22,343
nhồi,2,10
ti,24,7
ta,77,160
trách,10,7
kịch_liệt,9,3
sang,24,74
trải_nghiệm,12,0
tập_thể,6,7
đầy,26,186
đầu,176,600
chừa,1,15
tý,5,6
ngăn,15,18
tù,2,8
tô,19,11
đít,0,267
tí,3,21
tê,9,29
té,6,4
giây,7,9
thông,3,35
nóng_hổi,1,40
đối_tác,29,0
thương_hại,14,1
ổn_định,32,0
cổ_họng,2,35
rụng,43,3
việt_nam,30,7
cân,35,0
câu,128,29
thông_minh,28,4
teen,47,2
sầu,2,46
đụng,5,26
sinh_ra,17,11
lạc,8,10
giữa,148,140
hà_nội,53,2
dập,2,54
cản,3,11
dậy,6,105
trái_lại,4,15
trời_ơi,0,35
nãy,0,33
căng_thẳng,32,8
hỏi,129,105
để_ý,38,18
não,20,3
công_nghệ,15,0
lựa_chọn,68,1
tư,18,149
cử_chỉ,12,5
phòng_tránh,13,0
âm_vật,43,2
đằng,11,17
thay_đổi,154,10
đàng_hoàng,3,9
chúng,55,51
cơ_bản,17,0
gọi,76,37
gọn,3,33
cảm_nhận,36,40
cửa_mình,4,81
hình_như,13,17
đàn_ông,393,79
công_nhận,2,23
nội_dung,16,0
thu_thủy,1,14
đỉnh,44,26
ngày,391,91
bóp_nắn,0,12
ngây_ngất,2,28
sinh_dục,48,22
quảng_cáo,12,0
quằn_quại,0,25
công_việc,103,17
anh_trai,11,2
tốt_đẹp,28,0
áo_choàng,1,11
lứa,13,0
gợi_cảm,12,14
vừa_qua,10,3
võng,0,19
già_dặn,10,1
triệu,25,0
nhích,0,11
nhân_vật,11,0
động_viên,20,0
chưn,0,11
điên_cuồng,5,10
phành_phạch,0,11
mũi,3,34
thoải_mái,47,29
virus,11,0
tới_tấp,0,14
nhân,13,43
thèm_thuồng,0,13
tặng,37,4
thăm,11,9
buổi,38,9
nhận_lời,18,1
giới,68,5
thông_báo,10,0
biểu_hiện,52,1
hết,92,315
thích_hợp,18,2
chạm,16,72
tĩnh_mạch,15,0
buồn,75,16
chạy,26,68
yêu_cầu,31,5
trọn,4,34
sex,60,17
quay_cuồng,1,9
so_sánh,14,7
đấng,14,0
uy_tín,12,1
anh_ta,169,3
bất_chấp,9,1
xương,11,7
thon,1,37
ngoan_ngoãn,4,18
chứa,13,5
phút_giây,8,2
bề_ngoài,14,1
cỡ,18,24
thọc_sâu,0,14
hưởng_thụ,0,17
nội,9,7
xã_hội,72,3
khía_cạnh,18,1
thúy,8,21
thúc,1,47
đất,6,45
đấy,83,140
cấm,45,7
cám_ơn,2,14
cất,3,8
cấp,8,4
ứa,0,39
cấy,12,0
như_điên,1,12
nắc,0,259
bà,91,663
bá,0,35
bí,12,2
bé,55,147
rơi,36,20
bô,11,1
bò,0,30
bó,10,25
bù,1,10
bú,12,553
xảy_ra,120,15
sách,20,9
ý_nghĩa,26,2
máy_tính,14,0
chìm,2,8
lúc_nào,66,41
cạ,0,21
hoàn_toàn,111,42
bo,12,1
bi,13,5
ông_ta,3,13
thì_ra,1,9
ái_ân,3,14
nhu_cầu,29,2
vờn,2,8
sẻ,0,12
khúc,4,41
chu,17,5
đau,93,136
sờ,3,45
tha_thứ,38,2
linh,21,65
sỹ,10,0
thông_tin,42,0
vân,4,6
trườn,0,37
ui,0,27
sợ,97,92
duy_nhất,35,8
chai,1,26
chính_xác,51,4
họ_hàng,13,2
phơi,0,10
chat,10,0
đều_đặn,10,12
thể_hiện,100,1
lừa,17,0
hải_la,0,10
ngôn_ngữ,12,1
bạo_dạn,0,11
tinh_dịch,19,39
tình_nhân,13,8
ma_túy,9,1
yêu_vì,11,0
biến_mất,16,6
cơm,17,22
miệng,25,545
nặng_nề,9,3
câu_chuyện,35,0
tiếp_tục,94,112
thú_thật,3,7
ra_vào,1,15
ra_sức,3,30
buồng_trứng,24,1
tra,11,0
tre,6,4
trong_sáng,10,1
ham_muốn,37,10
sợi,7,48
chăn,7,20
leo,2,46
động,5,8
thạc_sĩ,15,0
dồn,4,8
trò,12,10
nhường,3,7
rửa,12,13
khổ,40,6
tình_yêu,625,26
tộc,0,15
khẽ,0,278
ok,2,16
ứng_xử,41,0
thanh_hóa,30,0
ấy_là,24,4
thuyết_phục,25,1
hiện_đại,13,0
tiếc,24,7
dịch,40,22
thầy_giáo,12,0
quần_đùi,0,21
xuất_tinh,83,104
lợi_ích,11,0
đau_lòng,13,1
tự_tin,74,6
mâu_thuẫn,21,1
nâng_niu,0,11
tìm_kiếm,31,17
giảm,117,8
rót,5,7
ám_ảnh,10,1
hướng,27,19
út,6,11
úp,2,38
chung_quanh,7,10
sớm,83,16
tận_cùng,1,12
bạn_bè,105,8
tính_cách,46,0
thú_vị,22,16
bản_năng,8,5
cầm,6,148
lập,31,6
lật,2,51
thân_thiện,10,1
nắng,27,3
thích_thú,11,43
bí_quyết,11,0
y_tiên,0,13
davit,0,30
hạnh,0,40
jesus,0,10
căng_tròn,0,26
tám,16,4
lim_dim,1,21
cán_bộ,10,1
nụ_hôn,28,23
chòi,0,14
tới,217,262
lên_cơn,0,12
vùng,51,66
quyết_định,196,10
tôn_giáo,22,1
niềm_tin,27,0
trắc_trở,10,0
quét,1,56
lộ,9,54
vui_vẻ,47,5
cưng,0,98
nồng_nàn,2,10
xét_nghiệm,17,0
chổng,0,43
sinh_viên,37,11
dằn_vặt,13,1
trái,23,95
cũ,134,24
quần_áo,28,34
rờ,0,26
mồm,1,24
mồi,2,12
ngắm,11,38
rỉ,2,17
cha_mẹ,40,4
rủ,12,11
cô_gái,187,56
vơ,25,7
tự_động,4,19
vải,2,39
phố,8,4
lôi,3,22
gặp_mặt,29,2
đôi,105,222
thay_vì,29,6
cư,18,0
áo_thun,0,14
mày_mò,0,21
lo,58,22
vâ,12,0
ch,25,1
co,61,61
cm,17,7
vê,11,31
ví,11,3
vò,1,24
cu,51,365
thấu_hiểu,10,0
chất,67,26
phí,6,4
phì,16,1
phá,16,28
tan_vỡ,19,1
vai_trò,32,0
phú,1,9
lường,7,3
lạ,25,35
va,40,4
ve,5,6
vi,14,2
cà,1,28
cú,9,103
tỉnh_táo,17,4
vy,13,0
nhờn,15,143
đóng_góp,11,0
pha,29,10
vành,1,9
vàng,28,21
phu,10,0
sự_nghiệp,18,0
chiến,1,36
trẻ_con,11,4
xem,186,89
paul,3,8
theo_đuổi,10,1
chữa,14,3
giật,0,58
giập,0,55
bắt_cá_hai_tay,11,0
trở_nên,82,11
hai_néo,0,31
ngọc,6,128
có_thai,45,5
hoặc,309,21
hít,5,29
nhìn_nhận,30,0
yêu_thương,77,25
chịu_đựng,19,17
đẩy,20,117
trao_đổi,26,7
ngày_sau,10,3
thế_nhưng,10,6
dẫn,77,12
quan_điểm,47,1
tàn_bạo,0,16
ào_ào,1,26
dìu,0,13
thế_giới,74,5
hư,5,22
hạ_bộ,0,19
đốt,7,3
say_sưa,1,54
thật,263,527
đóng,20,19
mỹ_nương_lệ,0,10
ngoạm,0,12
khiê,10,0
chui,0,95
lắc,0,19
dạng,23,66
lắm,88,364
xúc_phạm,13,0
cảm_giác,138,267
đem,37,32
đeo,10,14
đen,10,101
đoan,0,30
yêu_đương,21,3
thẳng,14,66
tay_ba,8,4
xuất_phát,20,3
buông_xuôi,13,5
khác_gì,3,22
cực,43,46
quy,39,18
suy_nghĩ,200,14
kiếm,20,12
phòng,30,179
tưởng_tượng,24,16
mùi,32,50
tèo,0,81
mùa,6,4
đút,0,204
phương_pháp,35,0
rõ_ràng,66,15
đúc,0,11
hằng,12,53
cuộc_đời,64,10
lần_lượt,4,13
vô_cùng,33,119
tuyệt_đối,15,2
mối,302,8
nhìn,168,447
hoàn_cảnh,53,4
vứt,6,7
hả,2,113
hạ,8,48
phẫu_thuật,17,0
chàng_trai,120,9
thực_tế,114,1
lan,17,150
lao,8,30
hự,0,26
hứ,0,26
lau,6,31
hở,2,9
hồ,4,6
dâng,1,27
đoạn,18,20
họ,563,112
hề,55,51
hệ,12,0
co_bóp,1,22
sức_lực,1,9
nhớt,1,26
ít_nhất,33,2
quy_luật,20,0
cố_tình,6,8
bỏ_qua,22,6
biết,641,474
chất_lượng,11,2
bang,10,0
nhấn,0,25
biến,27,12
banh,0,88
cơ_thể,130,56
đôi_khi,72,9
khuyến_khích,13,6
hiểu_biết,25,3
bàn_tay,13,224
ngỏ,32,0
nhấc,1,26
ngờ,10,58
chủ_đề,11,0
ngủ,44,152
đòi_hỏi,44,9
vết,14,10
gần_gũi,27,1
mồ_hôi,5,32
thần_tiên,0,14
hưởng,5,23
hình_ảnh,48,8
ngoan,1,14
nhấp,0,143
bác,18,30
tận_hưởng,16,36
bán,14,5
bám,3,10
cúi,1,109
cúc,2,29
bản_chất,16,1
dường_như,26,25
john,0,103
pạch,0,19
mạng,56,3
chi_tiết,7,3
chứng,26,6
đắt,8,3
xử_lý,10,1
cử_động,0,13
dấu,5,17
việt_minh,0,41
rối,7,13
khom,1,10
vòng,51,51
khoa,12,0
xa_cách,8,3
căn_cứ,12,0
một_khi,16,2
thắt,7,13
thư,37,3
vợ_con,15,1
trở_ngại,27,1
rồi_đây,0,29
thơ,12,1
kéo,15,204
kém,35,21
du,13,0
áo_quần,0,46
chống,27,48
rung,5,44
mở_cửa,1,16
nguyệt,4,54
hứng,4,37
dì,0,174
dí,0,21
dè,0,10
hiển_nhiên,9,1
dù,137,77
quyết_tâm,26,3
coi,48,60
diệp,0,28
nô_lệ,5,8
tony,4,17
trung,16,122
lực,3,45
hoang_mang,14,1
thú,1,17
âm_hộ,7,157
thò,0,23
thê,22,1
thâ,20,0
tình_dục,324,24
sự_cố,10,1
cong,4,129
dư,7,7
ra_điều,8,3
rắn,0,10
hang,4,8
an_toàn,60,0
kẹp,3,16
công_tác,13,3
thu,14,167
khoái_lạc,0,39
ông,102,636
thi,20,29
tha,12,30
nguyệt_san,10,0
cuồng_nhiệt,0,13
xin_lỗi,20,10
sai_lầm,40,1
nhanh_nhẹn,3,7
tạm,16,8
tạo,102,35
dị_ứng,10,0
màng_trinh,16,11
miếng,6,33
nô_tỳ,0,12
gỡ,2,9
mầy,0,19
gỗ,2,15
ầm_ầm,0,21
rùng_mình,0,28
luôn_luôn,14,4
họng,0,13
thỏa_mãn,26,35
mục_đích,22,1
đột_ngột,6,5
thơm_tho,0,15
bình_tâm,11,0
túi,7,3
kiểu,55,107
bưng,0,14
trán,0,13
vài,67,67
thế_này,15,49
cọ_xát,4,7
bộc_lộ,14,0
sốc,28,0
hát,19,1
xoa_bóp,0,57
tác_dụng,57,3
ngớt,0,33
kinh_nguyệt,68,1
đập,10,29
đậu,9,3
sản_xuất,13,1
thắng,11,5
dần,46,96
nghiêng,2,37
dầu,6,14
bảo_đảm,10,0
hay_sao,3,11
trẻ,123,30
che_đậy,1,16
lo_lắng,109,8
nốt,0,14
ót,0,13
nối,6,7
làm_bộ,0,10
tối,31,47
tốt,232,21
đổi,14,26
gặp,249,56
đương_nhiên,7,8
lẫn,31,45
góp_phần,12,0
liên_hệ,15,0
chẳng,165,114
tràn_đầy,5,10
mê_mệt,0,15
tranh,17,4
kinh_doanh,9,2
trang,28,50
cao,116,135
ghì,0,53
ghê,3,8
kinh_khủng,5,8
điê,14,0
lòn,0,10
huyết_áp,14,0
kìm_hãm,1,9
ghi,15,1
em_gái,24,20
níu_kéo,27,1
con_gái,146,66
dạo_đầu,20,0
y_như,1,10
đầu_óc,4,10
rậm,0,10
mời,18,22
chinh_phục,22,2
chương_trình,20,2
em,1438,2106
eo,2,41
phần,120,63
riêng_tư,13,1
luồng,2,15
có_điều,12,2
phát_hiện,61,9
hạnh_phúc,183,23
giá_trị,63,0
kiểm_tra,34,1
độc_lập,11,0
trước_hết,22,0
liên_lạc,40,0
xa,109,26
xe,21,30
mất,184,105
xx,10,0
xy,13,1
thường_xuyên,88,4
mấy,69,183
chênh_lệch,16,4
sự_thật,66,2
quay,58,70
cô_đơn,33,4
thay,39,31
thai,295,13
than,8,4
riêng,79,19
cằm,5,11
xé,2,35
xì,1,14
thở_dốc,0,13
tuyệt_vọng,15,3
xác_định,57,1
hạn_chế,17,1
mò_mẫm,0,13
thủng,3,10
điện_thoại,56,13
kín_đáo,5,10
sự_việc,17,4
tỷ_lệ,13,0
thương,29,35
thuận,3,27
nhầm,12,1
dứt,13,6
tư_vấn,71,0
hãy,575,25
dòng,12,64
xoay,8,54
bùng,1,12
dạo,18,9
dạy,11,19
tiêu,21,1
giao,3,13
tiên,3,78
tiêm,17,1
vun_vút,0,14
truyền_thống,7,4
sàn,3,17
bình_thường,130,31
mong,50,8
dữ_dội,3,21
vui,40,20
nỗi,45,34
màu,70,43
chúc,64,7
mày,5,75
màn,12,13
chút,36,62
kín,19,21
thể_chất,12,0
tầm,20,10
sinh_nhật,9,4
thân_thiết,13,1
phần_trăm,13,0
thực,19,0
điên,10,30
đau_đớn,14,67
thử_nghiệm,15,0
lời_nói,25,8
tắm_rửa,1,14
vợ_chồng,44,21
nhiên,4,6
đôi_lúc,14,2
kiên_quyết,11,1
đối_với,88,20
chính_thức,10,3
hiếp_dâm,0,16
liên_tiếp,6,10
chẳng_hạn,26,2
áo,46,159
áp,0,24
chữ,37,9
lập_tức,5,14
ca,54,1
đúng_đắn,18,0
thất_bại,19,1
hẳn,47,77
đơ,6,18
hì_hục,1,10
trò_chuyện,26,1
xoa_xoa,0,21
vô,8,183
tình_huống,49,3
chung_thủy,15,7
vú,30,716
học_tập,13,0
lên_mặt,0,16
chuyên_gia,69,0
huyền,1,69
thảo_luận,9,1
xinh_xinh,3,9
lo_âu,8,5
lén_lút,3,10
chuyển,50,13
uống,109,46
thoáng,21,10
mới,364,340
đô,30,95
hầu_hết,42,0
hình_thức,19,0
đá,12,15
đà,1,9
đâ,10,2
mãnh_liệt,6,19
đè,6,97
đê,40,0
chậm,34,22
chật,6,7
chập,0,10
đơn_giản,89,3
đu,1,12
đa,33,1
đi,614,786
đh,25,1
đo,34,5
tăng,95,37
nhăn_nhó,1,9
nồng_độ,9,1
suy_giảm,11,0
chế,4,7
con_người,95,20
mếp,0,11
sinh_lý,27,11
ước,10,4
me,13,1
ướt,5,101
đăng_ký,18,1
quốc_gia,11,2
nếu_không,68,23
khảo_sát,19,0
nhẹ_nhàng,22,165
dục_tình,6,12
nghiên,12,1
siết,4,34
trầm_cảm,21,0
đừng,205,116
hiện_diện,10,0
đê_mê,4,86
bế,1,14
thả_lỏng,4,8
y_tế,17,0
đồng,12,11
nỗi_niềm,4,7
thì_có,27,15
khuyên,93,1
ngắn,42,12
đỡ,5,53
đụ,0,537
đủ,162,47
đồ,21,30
khai,2,10
đổ,16,25
độ,63,15
đề,5,9
kỷ_niệm,25,4
đỏ,33,120
giống,89,52
sâu,31,302
đẻ,3,7
đế,1,15
đả,0,39
sợ_hãi,18,9
ảnh_hưởng,99,2
thấm,4,22
nhè_nhẹ,0,82
được_cái,9,27
đội,12,3
thấy,449,569
thấp,32,5
chất_liệu,9,1
ôm_ấp,6,4
một_ít,6,9
theo_dõi,16,1
phụ_thuộc,32,0
chứng_minh,24,0
lặp,7,3
lăn,1,30
dậy_thì,32,2
anh_chàng,68,14
cho_biết,50,5
váy,20,30
trân_trọng,30,0
giọng,22,25
tuyến,13,2
thật_là,9,54
hành_xử,10,0
dung,5,74
chứng_tỏ,32,4
đâu,137,212
chiều,40,37
đâm,4,129
huyệt,0,30
khắp,6,45
kết,15,2
thân_mật,16,6
một,2174,1270
chàng,593,947
lỏng,10,4
chà,1,35
đồng_cảm,13,0
la_hét,0,10
hút,9,26
phồng,4,38
bạn_trai,263,3
cắt,25,8
bất_an,11,0
cực_điểm,0,10
chuyên_khoa,12,0
sóng,3,10
khách,3,14
quen,143,27
công_ty,42,13
con_cái,27,3
phập_phồng,0,10
đối_mặt,14,2
mảnh,1,21
lách,0,13
tiêu_chuẩn,11,0
đầu_gối,0,39
không_chỉ,53,11
chằm_chằm,2,11
béo,21,6
ngồi,42,208
ngượng,1,13
nhảy,4,18
dục,2,11
nhỏ_nhặt,12,1
đối_xử,19,1
thèm,6,66
đổ_vỡ,12,0
thế_hệ,13,1
tuần,84,22
hướng_dẫn,9,6
tường,2,16
tê_tái,0,18
kết_luận,15,1
mong_muốn,90,4
hận,2,9
tưởng_chừng,3,7
thuộc,32,7
nói,638,633
tỉnh,15,23
thúc_đẩy,12,3
mê_mẩn,8,4
loạn_luân,0,16
hành_vi,48,3
kỳ_thị,14,0
tạp_chí,13,0
bệnh,112,8
thầy,35,35
thầm,17,33
nho_nhỏ,6,27
ngành,22,2
vòng_tránh_thai,10,0
bót,0,22
tiêu_chí,20,0
tham_khảo,13,0
xanh,15,19
xác,1,11
run,1,45
đa_số,24,1
đặc_biệt,108,19
chuối,1,9
rưỡi,3,7
vững_vàng,13,0
cải_thiện,21,0
ghế,5,31
đột_nhiên,5,7
phục,0,10
khoảnh_khắc,14,1
đối_phương,61,8
quả_là,6,9
dương,22,20
estrogen,14,0
tình_cờ,10,1
cân_bằng,13,1
lớp,80,56
củng,1,16
nay,100,99
đối_tượng,35,0
gục,8,31
bấm,1,16
dáng,10,12
ngọc_nga,0,14
qúa,0,62
tình_hình,13,0
ga,14,4
trời,18,57
bộ_đồ,7,6
thể_thao,15,4
nhục_dục,1,15
facebook,34,0
cường,6,18
chiếm,8,3
trong_suốt,19,1
môi_trường,17,0
bôi_trơn,11,5
mắt,87,189
gào,0,16
gã,12,308
mắc,64,19
khiếp,2,11
khiến,277,148
công_bằng,10,2
tình_cảm,324,1
hắn,39,681
năm,363,115
chán,24,24
dài,81,188
suốt,47,21
suối,0,10
cháy,6,14
dày,10,12
ngốc,7,3
mặc_kệ,2,11
đám_cưới,26,2
mới_đây,15,0
tự_dưng,7,3
xung,16,4
búng,0,14
tinh_hoàn,30,6
nhạc,5,12
lợi_thế,10,1
nhân_viên,23,3
tuấn,17,0
thụ_thai,19,0
nghĩa_là,50,9
tiếp_cận,14,0
hường,0,80
giúp_đỡ,29,2
khen,23,18
gồng,0,21
đề_nghị,27,2
bạn_gái,350,3
có_tiếng,3,15
chung,114,21
bệnh_nhân,14,4
đông,22,6
trung_thực,17,0
tấn_công,5,15
lâu_dài,35,1
trưởng_thành,34,2
dễ,138,19
dể,0,17
dở,3,7
trời_đất,0,10
quần,17,244
đa_phần,13,1
nóng_nảy,11,1
phi_công,17,0
khoái,40,80
thả,2,22
thở,18,181
thớ,0,18
trói,0,18
thủ_dâm,48,39
phần_lớn,16,0
thể,8,8
đời,87,47
ben,1,35
thử,119,29
bệnh_viện,29,1
thứ,133,58
thụ,1,19
mà_còn,33,10
nào_đó,67,7
tinh_thần,40,6
sẵn_sàng,61,16
lút,0,34
thốn,0,21
hứa,24,10
trinh_trắng,5,9
học_sinh,12,0
vật,7,29
thực_hiện,60,11
khoảng_cách,22,2
nghiêm_trọng,15,1
tình_đầu,10,1
nhạy_cảm,29,10
tiếng,26,336
nội_tiết_tố,11,0
nga,51,18
vào_khoảng,7,4
mụn,17,0
gần_như,17,11
nghiến,0,16
né_tránh,8,3
tự_tử,9,1
chú_ý,49,6
ước_mơ,9,4
trái_ngược,8,2
sĩ_diện,10,0
học_hành,13,2
ngã,13,21
ngó,4,8
lui,1,23
chặc,0,10
em_trai,4,17
kem,13,19
thân_thể,0,93
hình,13,27
xinh_xắn,9,15
sản_sinh,11,0
ngoài_ra,46,6
mật,5,8
nêu,13,1
hiê,12,0
